,Unnamed: 0,ID,region_id,private,price,make,model,fuel_type,mileage,reg_year,eng_capacity,color,capacity,dayslive
10000,10000,0dcf3ef09973194401e633ee8198fe1fe2ac9f8e,11,business,11750.0,audi,a4-avant,diesel,12.47227568630483,2008,2000,blue,5,9
10001,10001,d7155555ed4e1ae986d9ecff10e1c5313f536d39,13,business,2750.0,opel,astra-caravan,gaz,12.128111104060462,2001,1400,blue,5,96
10002,10002,64dc926957fabe04b8e3a399ede24a00d5155767,13,business,12200.0,vw,polo,diesel,11.1212153220944,2014,1422,other,5,7
10003,10003,57e96c448bd65889203f401bd22491557041e996,15,business,12450.0,hyundai,i20,diesel,10.882565272509048,2015,1120,other,5,29
10004,10004,c9bd122cfe19f5d06535aafaba0b4c26906ecfe0,11,business,17750.0,nissan,qashqai,diesel,11.944707881395766,2015,1500,red,5,34
10005,10005,44e9789ed9a205db5f0318a203ffa86b1a198259,13,business,23100.0,mercedes-benz,c-200,diesel,11.747048520327446,2014,2143,other,5,9
10006,10006,fe2765a819bc0266b3e908fe9c063ad1474306b2,0,business,19600.0,vw,passat-variant,diesel,11.49672494229852,2014,1968,other,5,114
10007,10007,a9831db6f792c2c351b86dc8eb837db9808f2d77,13,business,12990.0,peugeot,208,gaz,10.393967601636689,2017,1200,white,5,153
10008,10008,20e912c4f2543b7e40f70dce0c1bc0e27b1bc4cc,10,business,18890.0,opel,astra-sports-tourer,diesel,10.29714994852514,2017,1598,blue,5,17
10009,10009,6d13c592af1393cc9070a51d7cfc1c81d96e9155,11,business,17400.0,renault,captur,diesel,9.677151410322754,2017,1461,blue,5,30
10010,10010,a9ac13e616da379bf563cab2a4b8fc07ec5f6779,14,business,23950.0,volvo,v60,diesel,11.507460559539162,2014,1969,white,5,48
10011,10011,51881da09a366c1d30f721212ff05ef18aa2df0e,13,business,11350.0,ford,fiesta,diesel,10.74795999661981,2013,1499,other,5,35
10012,10012,8a77fe67feaa674153fc9d1d2dd0afd18fe58d06,11,business,9750.0,mini,cooper,gaz,11.626254150277232,2007,1600,blue,4,101
10013,10013,bca666cc2ab2458a3f44f8bbf4b3aa6a3718d73a,3,business,69000.0,porsche,boxster,gaz,8.160518247477505,2018,2000,white,2,39
10014,10014,f24509a5945515044b150e12b2cc6fa83d872f4d,13,business,11449.0,fiat,500,gaz,9.740968623038354,2016,1200,white,4,11
10015,10015,50abc42b835b9848f2484a32a1c764b02c095155,13,business,7250.0,smart,fortwo,diesel,11.280034562201138,2009,800,white,2,18
10016,10016,d65e6fba4c691199599c6df8099355359c6c6cfd,11,business,28900.0,mercedes-benz,c-200,diesel,11.759246335055328,2014,1598,other,5,16
10017,10017,7b59f6e34044c18dabdf5a8f0a899948a6cbe19b,13,business,56900.0,volvo,xc-40,diesel,8.779557455883728,2018,1969,white,5,28
10018,10018,f17c3c26d6d1dae12ac4c4af63281bb1380401d1,11,business,6950.0,ford,fiesta,diesel,11.877568578558138,2009,1400,green,5,62
10019,10019,a0425eb9c6415163d7f0749fe705b74db539d8eb,11,business,18100.0,audi,a4,diesel,12.146853285870202,2013,1968,other,5,10
10020,10020,e6f735876319b9c2eb9f10f5979795b73368dd9d,10,business,11900.0,mini,cooper,diesel,12.11420951780952,2009,1560,white,4,21
10021,10021,76a9c057e5e1870301dd47770edfe3a9d6010d6c,13,business,14900.0,bmw,118,diesel,11.711776323715394,2009,2000,white,5,7
10022,10022,85aa2693081f1efc27e65ffbbfe65f55e99dd370,11,business,30750.0,toyota,c-hr,hibride-gaz,10.126631103850338,2017,1798,white,5,14
10023,10023,0d5e6a3a26aacff8f90cb83ce14bfe4e5776367d,8,business,10900.0,ford,fiesta,gaz,9.866564198431531,2016,1000,white,5,14
10024,10024,5d1afcbfab34cb97c602c50eb0f0d7c3939802e2,14,business,19990.0,citroen,ds5,diesel,11.943460350305598,2015,1997,purple,5,125
10025,10025,2fc058d7742eea4c7eef6977bcd16b4b6200c55f,11,business,14900.0,renault,clio,diesel,10.976713654813821,2016,1461,white,5,21
10026,10026,a08213d3fb9b9aa6016ec73a1058fcf5e8af7a15,13,business,14700.0,peugeot,508-sw,diesel,11.842229212112828,2014,1600,white,5,14
10027,10027,af6331436b9327891d15c9a5647180d0002883d3,11,business,14000.0,peugeot,208,gaz,10.306616600846745,2017,1199,other,5,58
10028,10028,8d6486bb227e1d5d646d9d601c5a9893880ae99f,11,business,14900.0,vw,passat,diesel,11.810961252251456,2013,1598,other,5,21
10029,10029,2ae60503555436ccba94ea603f19b7b7e3234671,11,business,1350.0,mitsubishi,carisma,diesel,12.429216196844383,2001,1900,blue,5,12
10030,10030,1e4b65785d207f8edc16ff1700a753cd3e222ac2,11,business,27400.0,bmw,520,diesel,11.411479499674993,2013,1995,other,5,15
10031,10031,f0addba3ea58661a1914907652c743381043d688,11,business,18400.0,peugeot,3008,diesel,10.817415495221095,2014,1560,other,5,8
10032,10032,b3f7bac98e4161e54ac5457b981e875f6646f7aa,15,business,9749.0,fiat,500,gaz,11.400372478730898,2012,1200,blue,4,29
10033,10033,4c4b570e86a39398587b77c5dc1243e221466e5c,11,business,13600.0,renault,megane,diesel,11.22680217698244,2014,1461,other,5,16
10034,10034,3177dd5cccfa0fa6244aedd96a734aaff8b50f75,11,business,12600.0,vw,polo,diesel,11.407187100158623,2014,1422,other,5,12
10035,10035,9df3982ea6354422215e99f56cec3b9936311d2c,17,business,11100.0,citroen,c4,diesel,12.086725887897607,2010,1600,white,5,83
10036,10036,7ed4354a34f2d6ba100e45d0374ceed2d21e37ee,11,business,15300.0,peugeot,208,diesel,10.53834332471897,2016,1560,other,5,9
10037,10037,ad889228d8e989e421babad8fc0481177b0c17c7,11,business,14450.0,nissan,juke,gaz,8.987196820661973,2015,1200,red,5,47
10038,10038,0d4ff54a3a51f3132b03e64b239fe41bad192ead,15,private,4500.0,mazda,2,gaz,11.571194373094205,2008,1349,blue,5,9
10039,10039,298e081bb468743ba925ecc10a808b0c11957720,8,business,12900.0,renault,clio,diesel,11.378902522983681,2015,1500,white,5,47
10040,10040,4e5fcf6ec11669c351fc44e1ff956aa54e329c23,11,business,27600.0,mercedes-benz,cla-180,diesel,11.292926962800092,2017,1461,other,5,18
10041,10041,90513819704e54a5d26a0d054751497426965fe0,13,business,2800.0,ford,mondeo-sw,diesel,12.716540205198866,1998,1753,green,5,68
10042,10042,d99d1d2df3e3f191027d8a3159dd2824b8d80526,11,business,15900.0,mini,countryman,diesel,11.438999014801933,2013,1600,white,5,44
10043,10043,064f174d941cc094acb824824636b93ffa166387,11,private,9950.0,citroen,ds3,diesel,11.490373060499717,2011,1600,red,4,49
10044,10044,1a0ae4b47b97d6e1fd8e53a9590f0fc69b694188,6,business,21000.0,toyota,yaris,gaz,8.648221453822641,2018,1497,other,5,29
10045,10045,c938423deb374fb86a745b47801a37ca31684961,13,business,20500.0,bmw,318,diesel,12.013700752882718,2015,1995,white,5,48
10046,10046,f0bcce37f758abd1619457bfab6699957bfcd5ed,11,business,11050.0,seat,ibiza,diesel,11.005095350184035,2014,1199,other,5,47
10047,10047,e2903faad052c5840724caffa8fe34a27394ee27,11,business,21380.0,nissan,qashqai,diesel,10.957451089535356,2017,1461,white,5,20
10048,10048,9be99a4a1e0cbbe12ae82e749d64c577589d5e83,11,business,18900.0,bmw,116,diesel,11.95039944587799,2014,1600,white,5,50
10049,10049,ea2f9237f078699c74572b9f84dbd73365ec2990,11,business,12900.0,renault,megane-sport-tourer,diesel,11.678439903447801,2013,1461,brown,5,52
10050,10050,e2060ca64d28f2c77fa2f3c4c89351c7339406f0,11,business,19000.0,renault,megane,diesel,11.274579439412822,2017,1461,other,5,69
10051,10051,405c135d57b5c54bd1e394e4d5c18d92e500b22b,11,business,20300.0,volvo,v60,diesel,11.509449430556574,2014,1969,other,5,30
10052,10052,c7c6b6d74b01d2abc387ad7e33b43e83974569b6,11,business,17900.0,vw,passat-variant,diesel,11.721069077594157,2015,1598,other,5,15
10053,10053,0b3554479b688aa05983d8d9e27a5ca691c7bf93,10,business,35900.0,bmw,x1,diesel,9.903487552536127,2018,1496,white,5,46
10054,10054,9b9aa84fdee304e638178be19884ffbf1f652d8b,15,business,24900.0,vw,type-2,gaz,10.819778284410283,1973,1600,orange,8,23
10055,10055,6658d20b4089ea6373222e0b79380ad4aa6461a7,15,business,1000.0,citroen,berlingo,diesel,6.214608098422191,2000,1868,white,2,15
10056,10056,2bdbfd954f237e068fbb73893492879ec7915d18,11,business,22450.0,renault,captur,diesel,7.313220387090301,2018,1500,white,5,69
10057,10057,7e63ea2fe884ec2e6ad9a4a2382e1a1db9c5844d,11,business,25990.0,mitsubishi,l200,diesel,8.604104563405533,2018,2400,white,3,36
10058,10058,da996dd6c942a7102a623196467951141a822d37,6,private,15000.0,bmw,320,gaz,12.100712129872347,2006,2000,white,5,182
10059,10059,663b463f22feba2b8675c6f2c2daec1182806580,15,business,23800.0,nissan,qashqai,diesel,9.975808214115753,2017,1500,white,5,14
10060,10060,fd8fb73324678a2f3e05100ac5c6882a5e68fe0d,8,business,11699.0,seat,ibiza,gaz,11.289781913656018,2014,1200,white,5,36
10061,10061,1848b44a3102e39b862b1ea2a4b16c765fd28aa8,8,private,30900.0,bmw,x6,diesel,11.350406535472453,2008,2993,white,4,18
10062,10062,acefea2c552745e77eedbd2e10f200ec1cfb68a9,11,business,18250.0,alfa-romeo,mito,diesel,7.201916317531627,2017,1300,red,5,63
10063,10063,9c96de7702332dfe3f960e72202e633d2ebd5d1f,13,business,6300.0,mini,one,gaz,11.461632170582678,2003,1600,blue,4,61
10064,10064,9b78f4d2b1e62561d9cd06e03d0b045514619c5f,11,business,34995.0,alfa-romeo,giulia,diesel,8.909235279192261,2016,2200,blue,5,93
10065,10065,9f1b40eebddaf13fc17b07bf02fa5c4b5456b425,11,business,107300.0,bentley,continental-gtc,gaz,10.19088208365186,2007,5998,blue,5,111
10066,10066,e141d50b53edd3a71dc9797f28d28612fcaa1e31,1,business,5750.0,citroen,c2,diesel,11.502875129116727,2007,1400,red,4,86
10067,10067,940c54041e770496c835348606fe7e846f3a2cb5,11,private,23000.0,renault,megane,diesel,9.792555991828847,2016,1598,white,5,55
10068,10068,a873e793493a8b94da495f2921366cce5eef28d0,11,business,33450.0,bmw,220-gran-tourer,diesel,10.721966979398362,2014,1995,blue,4,10
10069,10069,42b6b421e4fb82e34f008a461262e15394cdd13d,15,private,1750.0,fiat,grande-punto,diesel,12.70076888736628,2006,1248,blue,2,44
10070,10070,0554f365337224008b4b8a1ac97da46b00a7cffe,13,business,15490.0,peugeot,208,diesel,9.058121158998672,2016,1600,white,5,56
10071,10071,994882f34898a415e904888b8ebe69b1a1322dbc,1,business,1950.0,fiat,punto-cabrio,gaz,11.461632170582678,1996,1242,white,4,33
10072,10072,18af9d0e974bdbd87ef3615c14bef49224a2b510,18,business,21300.0,nissan,qashqai,diesel,10.621327345686446,2015,1498,white,5,85
10073,10073,4efe2a21474bb11559d2b0eada82247b3c9241ac,6,business,3250.0,citroen,c3,gaz,12.807899177512391,2002,1124,blue,5,218
10074,10074,80f6064f78b8b6d6734b9c0ea1787965fb25d856,13,business,15000.0,peugeot,208,diesel,10.219757081839822,2017,1560,other,5,18
10075,10075,109b368f3ceef3e891cfcfae18ce0303fd09e806,11,private,9499.0,smart,forfour,gaz,10.126631103850338,2015,999,orange,4,21
10076,10076,32189d48022e4fec40db6e0f467f916ab499d7df,0,business,18600.0,seat,leon,diesel,11.411036693605743,2016,1598,other,5,21
10077,10077,18f970d8a283ba74bf3a46e97ef402a48d36587f,15,business,16900.0,fiat,tipo,diesel,9.96236948027235,2017,1300,blue,5,298
10078,10078,b71122a9f54b5aeeef44e1c86f898087dc0f3af6,0,business,20900.0,seat,leon,diesel,10.50103201050528,2017,1598,other,5,21
10079,10079,f37015d4ee4984baf455c86e2bf37456ddcad368,15,private,5500.0,smart,fortwo,diesel,11.695247021764184,2010,800,blue,2,100
10080,10080,a118d1fddf202fb97e2bd5e5b1d7dc675528d648,14,business,16900.0,renault,captur,gaz,8.764053269347762,2017,900,white,5,15
10081,10081,aba681b6c4a24ba32cbb5cd456d4bdc50ec46e1a,0,business,2990.0,honda,jazz,gaz,12.128111104060462,2003,1200,blue,5,46
10082,10082,e2a3a4035698d3764a1b0b656f82d9f5d0c556c3,13,business,10990.0,renault,twingo,gaz,9.947743643790666,2017,1000,white,5,27
10083,10083,0c6b025d6289e3165a0d385ea4925590d8c19dca,17,business,12600.0,opel,insignia,diesel,11.918390573078392,2010,2000,blue,5,54
10084,10084,d2ba9a8112cfbe4b08190baf8420a89e9716bb7b,13,business,27500.0,bmw,320,diesel,12.006401450401107,2014,1995,blue,5,203
10085,10085,fe5b4581d4257ecda5237519bff8ec901076c945,11,business,7950.0,opel,vivaro,diesel,12.70721150370662,2008,2000,white,6,30
10086,10086,69920520af6e07af04290ad5fc2007362b95e7d0,17,private,2850.0,land-rover,freelander,diesel,12.382853883059614,1998,1998,purple,5,78
10087,10087,a480264bc0699f2070dcd9fbab4e4cb976b8e1b0,13,business,1900.0,toyota,corolla,gaz,12.301382825334498,1998,1300,white,5,32
10088,10088,21490e237f8355a9efe38111c07e753795bc5c87,1,business,10500.0,vw,golf,diesel,0.0,2017,1598,white,5,8
10089,10089,9021807eb52b60232ac4b5cadabb554477e8a72d,11,business,12600.0,vw,polo,diesel,10.861591787223693,2014,1200,other,5,14
10090,10090,462716d4d4f731d5c7fc12010ce5f6bcbc36dffd,3,business,17900.0,peugeot,2008,diesel,11.542484267211773,2014,1600,white,5,48
10091,10091,ca1bbba84081daa0099091dc2e5eb136dc0f1bf7,11,business,60800.0,jaguar,f-pace,diesel,10.63113277350364,2017,1999,other,5,16
10092,10092,cb5c87080dde73ed970ee33c400d1dc9b955f223,11,business,17950.0,ford,focus,diesel,11.299707491727592,2015,1499,other,5,83
10093,10093,1163815b74dba80a5aae7529f870b01e02deae50,11,business,13750.0,vw,polo,gaz,9.305650551780507,2017,1200,white,5,72
10094,10094,512fa4f6990330de85e43d89b09f59dc15ff8b38,11,business,21000.0,mercedes-benz,a-180,diesel,11.335245121065762,2014,1495,red,5,28
10095,10095,6bc13c12ceca6f18ac56e846028872a4e51451ca,10,business,32450.0,audi,q2,diesel,8.506132244056813,2017,1598,white,5,76
10096,10096,e865ccfa937474f4db99338b2a1ba447d8f2fbe0,2,private,52450.0,mercedes-benz,c-250,diesel,10.203592144986466,2016,2143,white,4,10
10097,10097,08e42543604de67540998eb2ed121537e6a2161c,11,business,10480.0,citroen,c3,gaz,10.06475570013225,2016,1199,white,5,71
10098,10098,89814cf1c2a6b592581cce3ea9c41f733d82e60b,11,business,17980.0,renault,grand-scenic,diesel,11.184421397998193,2015,1500,white,7,13
10099,10099,ecc78dc1d6469e18b125a343da5cb0eca5c755b5,14,business,11950.0,vw,golf,diesel,11.925035115797062,2009,2000,white,5,9
10100,10100,ae8a31b972ca95cceef5b004919a480c2da1cfb4,11,business,20490.0,nissan,qashqai,diesel,10.727421738332131,2014,1461,white,5,22
10101,10101,94c70e5e9005202901c6a876fe0e6e9687404d03,13,business,9999.0,mini,clubman,diesel,11.451050061252142,2008,1600,beige,5,148
10102,10102,0da636499e4ed578ba54c0e9a4636b250fcd341c,13,business,14750.0,renault,laguna-break,diesel,12.013700752882718,2014,1500,white,5,49
10103,10103,64088737087f9016cc9551cc04d13df38db8bc69,11,business,1800.0,renault,clio,gaz,12.095118738204492,2002,1190,blue,5,10
10104,10104,313512e31429631ce5fa8cf5b4950623ff37ec97,11,business,14900.0,renault,captur,diesel,11.418614785498987,2014,1500,beige,5,77
10105,10105,2915ecad2c88fdc525544be1c70effd17e3c5a4c,13,private,750.0,daewoo,matiz,gaz,11.951180395901384,2000,796,red,5,14
10106,10106,5912c1f51791cae10246db51c4af0f854080f14b,13,private,15500.0,nissan,juke,diesel,12.180754837545884,2011,1461,red,5,99
10107,10107,1b046a0e0515b13d198fe0001e4b349476a4ddc4,11,business,18450.0,vw,passat-variant,diesel,11.683056349886773,2013,1968,other,5,48
10108,10108,671861d49a0f347f542f42e5718722d1f1009253,0,business,7350.0,fiat,punto,diesel,11.877568578558138,2013,1300,white,4,73
10109,10109,db095110440a6303441d3a4bfcf6f06169f4599b,11,business,24500.0,mitsubishi,asx,diesel,9.210340371976184,2017,1600,white,5,14
10110,10110,ad1374d0091dd9606223662d8d0a0f74bc103db9,11,business,11750.0,vw,polo,gaz,10.645424897265505,2016,999,white,5,12
10111,10111,d3c76ff891d06bf6399db699fc7b50868b7a0c4f,11,private,6490.0,ssangyong,kyron,diesel,11.626254150277232,2008,2000,blue,5,88
10112,10112,b4f9f3bb74678f9bd2c6d416acd4847ecb7dc4a1,11,business,27980.0,abarth,500,gaz,8.867004635333567,2017,1368,blue,4,27
10113,10113,a5b33d4c21da4b067d239fe28c957610d799954d,6,business,49900.0,alfa-romeo,stelvio,diesel,6.214608098422191,2018,2200,white,5,124
10114,10114,c0abe8ac4b0a8d9a0f006e68a985b0b5b990ae55,11,business,13750.0,renault,captur,gaz,10.308952660644293,2016,898,blue,5,9
10115,10115,f87524153e0a70b67ec0e0f3e0d2e3398548ef59,16,business,14350.0,fiat,500,diesel,10.645424897265505,2016,1300,white,4,28
10116,10116,5bf9bc26698b0643cbffe8ab961ab7205f36fe39,13,business,9890.0,vw,transporter,diesel,12.314927050442256,2007,1896,white,9,63
10117,10117,d59483daeb2e0f0cce7f685da99cdf1425ac682a,11,business,19900.0,peugeot,308-sw,diesel,9.825526011066415,2017,1560,white,5,120
10118,10118,45388a926551f3366f3ebebbaa21ee0bfcddd77d,8,business,5900.0,smart,fortwo,gaz,11.407564949312402,2010,1000,blue,2,11
10119,10119,4f14df7e8684c1e69456f535439c1f1560785d7c,1,business,13450.0,bmw,118,diesel,12.100712129872347,2007,1995,blue,5,7
10120,10120,65b2fbc6641221f230a6a7c24aea6c01c1442670,10,business,10900.0,toyota,yaris,gaz,11.087925793633502,2015,998,white,5,161
10121,10121,dd475b1b44abe2e84c136a49f25deabba16fc3c9,0,business,16900.0,renault,clio-sport-tourer,diesel,10.677523236829412,2016,1461,blue,5,252
10122,10122,fdc24df68d9fd537486721710b1b18badcae92b2,11,business,26500.0,jeep,wrangler,diesel,11.677973693093726,2009,2777,green,5,25
10123,10123,39e8716174344e8683110c639fc00f5b7fe565e5,1,business,9999.0,skoda,octavia-break,diesel,11.385092093460344,2010,1600,golden,5,17
10124,10124,277e8577752085da5f677d052bd32d0ce6446275,3,business,13890.0,vw,scirocco,gaz,12.01974306733868,2011,1400,white,4,185
10125,10125,cf79f6a4a6851f3598f921d2e343c1188517f36e,13,business,23690.0,renault,megane-sport-tourer,diesel,10.3218359798084,2016,1461,white,5,16
10126,10126,72ed84cdef51e782134817f78c87be6de544f1b5,11,business,18499.0,toyota,auris-touring-sports,diesel,10.791790247870114,2015,1598,blue,5,49
10127,10127,cc33d545542c952cf312a49f6e2077ab95283b0d,0,business,13900.0,renault,megane-sport-tourer,diesel,10.841187463647783,2013,1461,brown,5,28
10128,10128,95b7ec9fa3f8c4ea4c1ba352c2398ad30a8bc81d,2,business,26900.0,mercedes-benz,a-180,diesel,9.5926733160273,2017,1461,white,5,12
10129,10129,6cfb86ff00c60df9c81efce50312eabfa3196632,3,business,8400.0,smart,fortwo,gaz,11.05089000537367,2015,999,white,2,334
10130,10130,f62fe4c701b4694fba3b7222b8346d9f6a166cbc,16,business,12000.0,outra-nao-listada,grecav,diesel,6.484635235635252,2011,500,white,2,177
10131,10131,c0448650ef756627c315fa954ef915b0c66e1302,2,business,32800.0,honda,civic,diesel,0.6931471805599453,2018,1600,red,5,39
10132,10132,165312fd95cc05a0f28d1ba3ef7f0570b1b88529,1,business,16950.0,chevrolet,trax,diesel,11.512925464970229,2013,1700,white,5,48
10133,10133,ac1ddcc7a522bc3c320e06a35a40c31a5b4a4b62,11,business,1600.0,audi,a4-avant,gaz,12.187628594950576,2000,1600,blue,5,40
10134,10134,0981af68fed6daeea1c108db18a3e0dad4684c13,7,private,2000.0,citroen,saxo,diesel,12.086725887897607,2002,1500,beige,2,23
10135,10135,c570cad5b2f3e87c1efd7a88ec5d25254f4e3321,11,business,1150.0,fiat,punto,gaz,12.611537753638338,2000,1183,blue,5,7
10136,10136,415afcd77bd89420d28a1cb4ba3f93e5f4373feb,7,business,15890.0,bmw,118,diesel,11.669929213779893,2008,1995,white,5,14
10137,10137,e128c5559e89a8fbe179c5329dc79a63631104a1,11,business,10995.0,fiat,500,gaz,10.373491181781864,2014,1200,blue,5,185
10138,10138,14b5d810f7a61f8464ce4615b36c4f2cc8087908,0,business,24400.0,vw,passat,diesel,9.271529540288606,2016,1598,other,5,28
10139,10139,475686a27d99abe184e6e5f26c7c6a24fe6369d4,43,business,5526125.0,audi,a6-avant,hibride-gaz,7.711996507047669,2016,144,beige,10,7
10140,10140,e3fed82563206d47003540f975e3d724c29fabda,0,business,1750.0,citroen,xsara,gaz,12.284315272491657,1998,1400,blue,5,53
10141,10141,baedc452abcb1f3f11d6313fd7fd5c530cca1be5,15,business,8950.0,citroen,c4-grand-picasso,diesel,12.100712129872347,2008,1600,golden,7,87
10142,10142,086ef99a4d5d61ad89fda69a492e3af78839c271,13,private,1750.0,opel,corsa,diesel,12.235631447771718,1998,1500,white,2,14
10143,10143,0c5c40591847b785998bb462cc643a8ed841c377,10,business,18890.0,fiat,tipo,diesel,9.687567846311238,2017,1248,white,5,50
10144,10144,5121c069e69a30a101290614fad47ebb3619f997,1,business,11900.0,bmw,520,diesel,12.763872499941618,2006,1995,blue,5,233
10145,10145,45f7d2161ec786f5cc054d206d0b05166b497044,3,business,5300.0,peugeot,206-cc,gaz,11.404348671520518,2004,1587,green,4,13
10146,10146,2a8636b387eaf5b39516195cd3c01d58c33af4ec,10,business,16750.0,renault,clio,diesel,10.198951765429964,2017,1461,red,5,42
10147,10147,d439e7c11b281673e8f31fcef7aefb01cc2ae9ae,13,business,16490.0,vw,golf-variant,diesel,11.382281328777903,2016,1598,blue,5,46
10148,10148,5c18c64c16c8b9a2dd3dedd92d529fd6da2f1503,10,business,70900.0,bmw,x3,diesel,9.825526011066415,2017,1995,blue,5,50
10149,10149,c0c97731649c579759574d97774e013be9c2d98d,13,business,12490.0,renault,megane-sport-tourer,diesel,11.626254150277232,2012,1461,white,5,22
10150,10150,28a2e357c3b57988fd0cb79d74dceef74dab3ad1,11,business,11950.0,vw,golf-variant,diesel,11.99535161421452,2014,1600,golden,5,115
10151,10151,0b2b4aa25faf1396b4c8514ee1614981a5216158,13,business,11900.0,peugeot,508-sw,diesel,12.072541252905651,2011,1560,white,5,26
10152,10152,945098d1b1274c87ad252859b0bab0125e93552f,11,business,14800.0,peugeot,2008,diesel,11.377105741827693,2014,1560,white,5,20
10153,10153,49c30a66470a7ad9eaa51fbbfef2772bf5ea2ace,15,private,3200.0,vw,passat-variant,diesel,12.388394202324129,2000,1896,other,5,18
10154,10154,d67ddc18b325a809368949e9b379cf90b601215c,11,business,19000.0,bmw,316,diesel,11.784920130977302,2014,1995,other,5,16
10155,10155,006caaafe430d1e2d0d6b735d8790955399e0327,15,business,35500.0,bmw,x1,diesel,11.184421397998193,2016,1500,white,5,231
10156,10156,ee8d290985ade098104cc0905e05adc8bb8a8aee,11,business,29400.0,audi,a5-sportback,diesel,10.644900950505562,2013,1968,other,4,7
10157,10157,abb629b21250b2b5f041fcd95cd9839b82cafad1,3,business,15900.0,renault,megane,diesel,11.55214617812351,2014,1600,white,5,19
10158,10158,3d6a0fa4a73d033df1004ca6fc7869ec3c2a98a9,11,business,17980.0,vw,passat-variant,diesel,11.652687407345388,2013,1600,white,5,77
10159,10159,4e9884beb4be78d61505043a430e035c25760e70,11,business,15400.0,mini,countryman,diesel,11.863455567985218,2014,1598,other,5,74
10160,10160,f9999d566dfc799ebbfb5742993167a6c13763bc,10,business,13850.0,opel,adam,gaz,8.867004635333567,2018,1229,red,4,9
10161,10161,5f4d0930333381fcfee84178e8dea25e6d96f9af,1,business,33500.0,toyota,c-hr,hibride-gaz,9.104979856318357,2018,1798,white,5,15
10162,10162,95ba3b29090ce98e8d492d5fc6e3760f1a06e6b5,10,business,18990.0,mercedes-benz,a-180,diesel,11.29560244147095,2013,1461,white,5,27
10163,10163,7d9637f0a8fab8641e970fb9981e494b328e9edb,11,business,15990.0,toyota,yaris,diesel,0.0,2017,1364,red,5,9
10164,10164,bf100adae482c9277385a4b816e4efec4fdd3031,6,business,48900.0,lexus,nx-300h,hibride-gaz,9.328390038749998,2017,2494,white,5,9
10165,10165,64d4d3efaf1aecf63db9ef0d5ff9c0ccf5d016f2,11,business,1950.0,mercedes-benz,190,gaz,12.736700896592344,1992,1737,white,5,14
10166,10166,066f8b2dae1d288ce6d948b3030b772a895cdfbe,17,business,48000.0,lexus,is-300,hibride-gaz,9.903487552536127,2017,2500,red,5,215
10167,10167,cf18cf839ed511474ce5c609c09ad20c7c886fe4,17,business,5000.0,citroen,c3,diesel,12.00664562083328,2003,1400,blue,5,179
10168,10168,abf3b4651821a01311571832add55860e8fc5258,11,business,30900.0,bmw,520,diesel,11.602043787457173,2013,1995,blue,5,17
10169,10169,de434730222dddc3cec4ebad724415e659154ce6,15,business,12500.0,renault,clio-sport-tourer,diesel,11.462684248533481,2013,1500,red,5,27
10170,10170,d89adabf1cd54715b383b87db1ee76e1e54c1d6b,14,business,16900.0,volvo,v70,diesel,12.100712129872347,2010,2000,white,5,23
10171,10171,e5f7c27aa2524f9bc01e1eb1421aa8da78c1add4,11,business,10900.0,ford,tourneo,gaz,10.330811994997186,2015,998,blue,5,7
10172,10172,86a95a3748e2d4deadff4dca67eda0d8a5bbc297,11,business,8600.0,alfa-romeo,mito,diesel,11.652687407345388,2009,1248,red,5,67
10173,10173,4b7b2b39c126a44e08f73aa0d1a10a995a2300f8,1,business,12500.0,renault,clio-sport-tourer,diesel,11.608235644774552,2015,1500,white,5,18
10174,10174,29d4f33d203aea26d33cf1249819a935f08e38ce,11,business,20900.0,vw,passat-variant,diesel,11.610106620679776,2014,1968,other,5,87
10175,10175,2121bfdd8a2597da85b93a345950df7a7bf81340,11,business,9750.0,vw,polo,diesel,11.242637893847201,2013,1199,other,5,31
10176,10176,758bf69ae44d7af3b85268c74e9d45e9d1444dc9,1,business,17450.0,vw,scirocco,diesel,11.946796607578573,2010,2000,white,4,86
10177,10177,a9c1e3c559e5a388d202df902c4a9a5e43a57df6,11,business,9950.0,seat,ibiza,gaz,9.632400353656184,2016,999,other,5,24
10178,10178,e1019bfd3ace0241d83115399afabfcb3a6d238f,13,business,11500.0,bmw,120,diesel,12.160028707028767,2006,1995,blue,5,32
10179,10179,c894cdef8a7d4d49908e9ee2ab0bf33debf5e53b,13,business,38600.0,bmw,730,diesel,11.678439903447801,2013,2993,blue,5,23
10180,10180,9a58040a956a24a251258f625114a98751f0ef4b,1,business,9750.0,bmw,z3,gaz,11.396391648714276,1997,1900,blue,2,24
10181,10181,3a57fbdffec66317338d54e6a8ae02edca1af8bc,11,business,21900.0,bmw,320,diesel,11.347354824913376,2013,1995,other,5,92
10182,10182,4c7687f4920c88279e102be13ce96cbda7db0111,11,business,3999.0,seat,alhambra,diesel,12.235631447771718,2000,1900,blue,7,17
10183,10183,8c35f6bba828591681d5a91490e8c69bdb27bb3e,12,business,14250.0,fiat,500,gaz,9.715107681158209,2017,1200,green,4,29
10184,10184,bea8f273023b1a58b6fc0ae442359620073e7f1c,1,business,465.0,fiat,uno,gaz,11.925035115797062,1993,999,red,4,7
10185,10185,c8a34e5ac12c31720ffe8e42828eae65b12736e9,13,business,1750.0,peugeot,106,diesel,12.506177237980511,1998,1500,white,5,10
