,Unnamed: 0,ID,region_id,private_business,price,make,model,fuel_type,mileage,reg_year,eng_capacity,color,capacity,dayslive
25604,25604,c587cd70955f5dc75e7d529cc6663cedf49e44b8,13,business,1999.0,bmw,bmw-318,diesel,275000,1996,1800,green,,13
25605,25605,ba61e4e2274a9d5975f675fc77386febb7d126c1,15,business,11690.0,honda,honda-civic,gaz,138712,2010,1339,white,,25
25606,25606,f9523c014a51cfe5516367c5f2cbb3a8f1db7f86,11,business,23750.0,mini,mini-countryman,diesel,21450,2016,1598,other,,196
25607,25607,26e895451bfbcfd39a086fcf0f55fbb219d68fe0,10,business,19250.0,renault,renault-captur,diesel,48215,2016,1461,blue,,35
25608,25608,65d456f06cb5009e2aacbe7a6a5c665110c33a47,1,business,1865.0,citroen,citroen-saxo,gaz,116500,2002,1124,blue,,7
25609,25609,27786004c278b72eb24d1f99e9f2efa5b45feaf5,13,business,3700.0,smart,smart-fortwo,diesel,167000,2003,799,blue,2.0,22
25610,25610,a90bf2091921e07c4c4a5afe69ed79acadddbad4,11,business,25420.0,mitsubishi,mitsubishi-l200,diesel,1000,2018,2400,white,3.0,40
25611,25611,cebe9eb34164a1c8e50ee5fcdcd581d6a675a119,13,business,28990.0,bmw,bmw-420,diesel,185000,2013,2000,white,4.0,74
25612,25612,99135d7149c5960e462bf96e89450f8048c75639,1,business,999.0,fiat,fiat-palio-weekend,diesel,298000,2000,1700,blue,,10
25613,25613,edd1fd7a4998c8144fa7515a0016908cd74077d5,6,business,6499.0,smart,smart-fortwo,diesel,118099,2012,799,white,2.0,61
25614,25614,a4bf75103ebb61d4e4a36e34f02fb2c3cd9cb314,13,business,10990.0,mazda,mazda-6,diesel,196540,2009,2200,green,,30
25615,25615,a68dabe05235c6a71ade6ad2c9af1c518fe9a45f,13,business,19250.0,alfa-romeo,alfa-romeo-giulietta,gaz,138000,2011,1750,blue,,14
25616,25616,1fb3e53cd4f8a86599a3f311c32d6465ae907060,1,business,20000.0,bmw,bmw-120,diesel,178000,2011,2000,white,,192
25617,25617,521eec4284eb4094ac47f1e56a4c1e7e2c12722e,1,business,29799.0,audi,audi-a6-avant,diesel,109544,2013,2000,blue,,28
25618,25618,4b1073a3ab3a25b3042737300d6f1b567a2c1cbe,13,business,12650.0,renault,renault-megane-sport-tourer,diesel,160000,2012,1500,white,,38
25619,25619,ce951ba2278051809ba3a07e1832adbe1e5e20a3,13,business,15970.0,fiat,fiat-500x,diesel,37985,2016,1300,blue,,238
25620,25620,96bcd582e3267a1dcb11ef16f424a342bb1b5bf8,11,business,5999.0,nissan,nissan-micra,gaz,77000,2010,1200,red,,25
25621,25621,8788bf27ab2a7eaf8bc565b9eacaab01da89c3e5,0,business,11900.0,renault,renault-clio,gaz,47447,2015,898,other,,14
25622,25622,3ac3df2de8435774417143ea0e2e8ffc17504a0c,13,business,12500.0,citroen,citroen-ds3,diesel,127413,2013,1600,red,,148
25623,25623,f2da2f78668c75a6b1dc93c8d2d4d291ab349417,11,business,7450.0,fiat,fiat-500,gaz,87000,2008,1242,blue,4.0,46
25624,25624,a41446c266328d447331981c9f1f51c84454402c,13,business,20990.0,nissan,nissan-juke,diesel,27770,2016,1500,white,,52
25625,25625,309bd3cdccbf720a10068e07eeecbdc571634a9e,1,business,3850.0,mercedes-benz,mercedes-benz-c-250,diesel,389000,1995,2500,blue,,8
25626,25626,e6f035711a1152ade2237cc1933e2af4670b391e,16,private,20290.0,honda,honda-civic,diesel,29900,2016,1600,blue,,77
25627,25627,3c94fb9be97c887709d9c7cf764f5c24463c6043,11,business,10150.0,seat,seat-ibiza,gaz,23597,2016,999,other,,21
25628,25628,c20922f8c37491e5ef5ae6a10465313daeff73ac,11,business,16980.0,peugeot,peugeot-508-sw,diesel,143000,2015,1600,white,,10
25629,25629,c75e64b344dc6d4e63ea725dbac0e7ce510f177e,11,business,15600.0,renault,renault-megane-sport-tourer,diesel,98897,2014,1461,other,,14
25630,25630,499669c4206daf759b33c95e8efeea44fe21638a,10,business,70900.0,bmw,bmw-x3,diesel,22000,2017,1995,white,,31
25631,25631,2e4c6e5fda96eea40f0d936e7adb75a22c3ef79b,3,business,18750.0,peugeot,peugeot-508-sw,diesel,126436,2015,1560,white,,140
25632,25632,ca6b78f2b5824998ae307ee433299ffd44dd0828,11,business,13990.0,mini,mini-cooper,diesel,129713,2010,1598,white,,11
25633,25633,cc4d559e7ed335e2067cdf95d2f7f2129f2008d4,6,business,2500.0,vw,vw-transporter,diesel,237000,1993,2400,white,7.0,41
25634,25634,7bd478227da1f6c6f8b9c42189f5e7492c5ff6a0,13,business,2750.0,toyota,toyota-avensis,gaz,150000,2003,1600,green,,31
25635,25635,fb848f8c06609aab4949801f12fe75a1f04a005e,11,private,7250.0,dacia,dacia-sandero,gaz,76000,2014,899,white,,127
25636,25636,ca60b993438f7c9dfccbd6e30e8a07031200926d,11,business,13000.0,seat,seat-leon,diesel,199171,2014,1598,other,,48
25637,25637,fe34029f39014f7a1d892cd3831b093bbccd388b,15,business,18800.0,audi,audi-a4-avant,diesel,182321,2014,1968,brown,,50
25638,25638,d5c3bf9a24d4435a73f64c9b2fdbc67f57e3a894,10,business,19500.0,mini,mini-clubman,diesel,116500,2011,1995,blue,4.0,14
25639,25639,925894beecdea419b9e7726c6f431208696c2769,14,business,6250.0,vw,vw-carocha,gaz,14900,1967,1300,white,,98
25640,25640,b4c5324b7191c4bea8a26b45747680d315689839,15,business,750.0,opel,opel-corsa,gaz,151000,1996,1196,white,,27
25641,25641,6964baf96befd7da4c0774bfcac961fe9d82c986,3,private,35000.0,audi,audi-a3-sportback,diesel,13500,2017,1598,white,,7
25642,25642,fd7b06fe1f1c4a6392a1c6052d2f04cbedb7a6b3,4,business,14999.0,mini,mini-countryman,diesel,144000,2013,1598,white,,198
25643,25643,73116b44cdc4fa107f85545adf6c26e178fedccc,0,business,21100.0,seat,seat-leon,diesel,47499,2017,1598,other,,21
25644,25644,c670e926d47aeab009cce3070118de62ca5e1339,13,private,3750.0,skoda,skoda-fabia-break,gaz,63000,2004,1200,blue,,13
25645,25645,80ae6e55b9f2ae1d0dd21c9e5a2c29554f77a5bb,13,business,15990.0,citroen,citroen-c4-cactus,diesel,109641,2016,1560,white,,164
25646,25646,5cb94ebcbb322373b86c9a6c69655157867285f3,15,business,37900.0,mercedes-benz,mercedes-benz-c-250,diesel,99000,2015,2143,white,,27
25647,25647,b53b8ba91cf1aab261522262a985acaf4e8e3252,11,business,22700.0,seat,seat-ateca,diesel,48106,2017,1598,other,,11
25648,25648,6b27ef62c87dca753f3a2782d2eb7b668b746481,10,business,14900.0,vw,vw-passat-variant,diesel,117143,2013,1598,white,,26
25649,25649,6043e1d168c3e35d31531e581b187905218c667d,11,business,24900.0,bmw,bmw-318,diesel,79995,2015,2000,blue,,66
25650,25650,5c87c8dccb079894ebb4557d4a2a6501e6c69767,11,business,7900.0,fiat,fiat-500,gaz,57000,2010,1200,white,4.0,9
25651,25651,c40dcdd6bd0d32296ada130139400b4d627c8165,3,business,2200.0,renault,renault-kangoo,diesel,18500,2002,1900,white,2.0,9
25652,25652,1f0ff439e82860e41e5d70f608002b8c8e2831ad,13,business,37490.0,ford,ford-mondeo-sw,diesel,25682,2016,2000,brown,,102
25653,25653,ffc4790b22f72fda5238d9c331cd47203b4572be,14,business,17950.0,mini,mini-one,diesel,52868,2015,1496,beige,4.0,88
25654,25654,85a66225479c93313be27bc438f598585464023f,3,business,5000.0,bmw,bmw-525,gaz,261455,1993,2500,golden,,87
25655,25655,fb37307fa0731679b4391d2e6575bda7265e8085,15,business,21990.0,renault,renault-megane,diesel,40901,2017,1500,white,,13
25656,25656,284f9f6d151422dfbc9310aecc63a7ceadda43d5,0,business,9950.0,opel,opel-adam,gaz,17388,2014,1229,other,4.0,56
25657,25657,64fe4b1b6f5404fac2f8ddb1b7d14fbdff766ad5,0,business,9950.0,opel,opel-adam,gaz,17794,2014,1229,other,4.0,70
25658,25658,5e6b7c66ef3ca09eae756677cf7136cb628dec9e,11,business,17900.0,peugeot,peugeot-3008,hibride-diesel,95000,2014,2000,white,,29
25659,25659,39fa1c5af946ddedb37ac665444555dd3113e3f3,6,business,1950.0,fiat,fiat-grande-punto,gaz,88000,2009,1242,white,,108
25660,25660,59c1cf6557d8139f5da6f5b716e1ed22c5c8be11,13,business,1750.0,opel,opel-astra-caravan,gaz,206700,1999,1400,blue,,39
25661,25661,b77e410340f84444dbf6a27237bd32318a3fb875,11,business,8150.0,smart,smart-fortwo,gaz,47000,2015,999,white,2.0,33
25662,25662,20ee15766b851b63403d01a59ce1c12160a835a2,11,business,20900.0,mini,mini-cooper,diesel,35000,2015,1500,blue,4.0,7
25663,25663,8a77d0b2a56c22f219f0dbeabc42dd3a3931758b,15,business,145000.0,porsche,porsche-panamera-sport-turismo,hibride-gaz,12000,2018,2993,white,,27
25664,25664,51d5475b4022ab84221224f337287ac0d11f5385,13,business,23950.0,bmw,bmw-525,diesel,190000,2011,1995,blue,,211
25665,25665,8fb808e4fcbe3dfa8e9e8500064d63756630eab5,11,business,16800.0,seat,seat-alhambra,diesel,176000,2011,2000,white,7.0,56
25666,25666,4f71332bde6939a9a6ea068cb3aa59bc7d882a81,11,business,28600.0,mercedes-benz,mercedes-benz-e-250,diesel,96806,2011,2143,other,,16
25667,25667,2c6fbeffcc6b79e0700985849b3b000b77ca7fd3,11,business,9900.0,vw,vw-polo,diesel,142000,2013,1198,blue,,72
25668,25668,2387e2818af256d41e4e0756412be31188d4aebe,11,business,11550.0,peugeot,peugeot-208,diesel,82535,2014,1398,other,,7
25669,25669,83b7477a825e7fc5f1c7bdcfac1b1088bff1bb09,18,business,10900.0,citroen,citroen-ds3,diesel,62000,2012,1600,red,,24
25670,25670,912750fafdadaf8fa03e54212edbcd19fe47b001,0,business,12750.0,fiat,fiat-500,gaz,19783,2016,1242,white,4.0,87
25671,25671,9dfa03370e8f70a5cc62642b44d0cf77b52442e4,11,business,14500.0,renault,renault-megane,diesel,146085,2016,1461,blue,,7
25672,25672,3ad7b6f3841166f7547067d6ecaccc556a1560c5,5,business,29500.0,renault,renault-talisman,diesel,10,2018,1500,blue,,44
25673,25673,6ce94b1a74a2466967999112dd7a6cfd3a8cdb47,13,business,3750.0,smart,smart-fortwo,diesel,207000,2005,799,blue,2.0,12
25674,25674,34d7c2dda5b15665caac2b9474145875d5d88702,0,business,28600.0,mercedes-benz,mercedes-benz-c-180,diesel,48389,2015,1598,other,,22
25675,25675,c189149747657a8a1105f667b8db6f18b7b2bd19,0,business,29400.0,audi,audi-a5,diesel,90482,2014,1968,other,4.0,22
25676,25676,b8c4b0f1b48baeadab7c0f440569fee3a7ca092b,13,business,22990.0,mazda,mazda-mx-5,gaz,10900,2016,1500,white,2.0,174
25677,25677,ed3152b9a40b92f7dc3b3022f571a8a12c51bfee,16,business,59900.0,chevrolet,chevrolet-camaro,gaz,8010,2018,1995,red,,17
25678,25678,bef2857be467d990d0c1b87cfb15adcff7776b22,1,business,4500.0,citroen,citroen-c3,diesel,225000,2004,1400,blue,,40
25679,25679,ba2f7c621956c5ec67099b203ee6460d50dd4147,11,business,11900.0,renault,renault-megane-sport-tourer,diesel,135000,2015,1500,white,,115
25680,25680,ef72c047a2cf42d74af202f4c66b2e6399b1c29c,11,business,18600.0,volvo,volvo-v40,diesel,75705,2015,1969,other,,16
25681,25681,c609faf867858f033d29178ceb2b3daeac538e26,13,business,15900.0,peugeot,peugeot-308-sw,diesel,173000,2014,1600,blue,,8
25682,25682,f095f9ddacaacfbaf08036799dd4bac2ce6e1d38,13,business,16990.0,opel,opel-astra,diesel,21785,2017,1598,blue,,42
25683,25683,1a642b9dc1946609e7ad68160f327325c74aefdb,13,business,2749.0,renault,renault-laguna,diesel,198000,2003,1900,green,,12
25684,25684,f0bfcb807d13933638ee7b1a793c7d1ab96871a0,11,business,26600.0,vw,vw-transporter,diesel,79438,2016,1968,other,9.0,20
25685,25685,0d8c52fe09cf24aafbc428f0efbcb1a29e378092,11,business,12990.0,fiat,fiat-500c,gaz,39000,2016,875,white,4.0,29
25686,25686,e6b43663ca2197cd15b83e2a4b5e9d7080793299,1,business,13250.0,peugeot,peugeot-208,diesel,38971,2016,1600,white,,154
25687,25687,49dc7dcbf2fbc96c00bbd058e4c269c7051396c9,11,business,15950.0,vw,vw-golf,diesel,142700,2014,1600,blue,,16
25688,25688,2c804c18d6bd6c5b3b79bfa0ef8e0d12d6250d65,11,business,1.0,mini,mini-cooper,gaz,1000,1967,1275,green,4.0,36
25689,25689,697b6b8603259b9c8f02db767040133f82456fa7,11,business,2450.0,mitsubishi,mitsubishi-space-star,gaz,68273,1999,1300,green,,12
25690,25690,5535bac1b251c05bbe040cf014eaaa28effdb09f,11,business,14600.0,opel,opel-corsa,diesel,13017,2017,1248,other,,16
25691,25691,bab034e01a8ae01594e5a1f321a95abacf9af4c5,11,business,21500.0,mini,mini-one,diesel,10550,2017,1496,other,4.0,20
25692,25692,204fa327b603f4f1b3ddf5c1aa6a3058453bea3d,10,business,25750.0,vw,vw-t-roc,gaz,8470,2018,999,orange,,103
25693,25693,1162716167f81f077de9970fafabef3a7c5af436,3,business,4650.0,mitsubishi,mitsubishi-lancer,gaz,98800,2006,1299,blue,,141
25694,25694,a4f07c0abfdb19451b7f5663ee7a34bff5d9968e,11,business,8500.0,renault,renault-twingo,gaz,39600,2015,999,red,4.0,164
25695,25695,f32c7041d4f838b80971974a3e36a18bac9663f6,10,business,60500.0,mercedes-benz,mercedes-benz-e-220,diesel,29070,2017,1950,white,4.0,34
25696,25696,bb47ada5a909b6485ecb2dcc9378ce8fbf7636f9,15,business,13500.0,smart,smart-forfour,gaz,13551,2017,898,red,4.0,51
25697,25697,5f1492aeaf52830eb574ce327c38c966d114a315,11,business,12250.0,renault,renault-clio-sport-tourer,gaz,30366,2016,900,white,,36
25698,25698,ce7f33548780a0d2dc853943f5e36857720d4d0c,1,business,16499.0,audi,audi-a3-sportback,diesel,94791,2012,1600,white,,12
25699,25699,2103c6f4f76fa10062f74bf3211af27e8e224fd7,13,business,10500.0,fiat,fiat-500l,diesel,100589,2013,1300,white,,49
25700,25700,90eede3ed72b82333725c06827fcd05bfce8e701,11,business,15800.0,peugeot,peugeot-208,diesel,52755,2017,1560,other,,79
25701,25701,5b5694bd04f52a9365e1e86a1981e808868b3f27,11,business,15200.0,peugeot,peugeot-208,diesel,61794,2016,1560,other,,77
25702,25702,b75dc009a349a96e41fe098c5b4e6d73848c8d75,13,business,19900.0,citroen,citroen-ds5,diesel,109200,2014,1997,other,,34
25703,25703,6b01d886fc807525d53488a1d98299ecf7815f8c,3,business,17650.0,citroen,citroen-ds5,hibride-diesel,165000,2013,20,white,,40
25704,25704,1fd19275a3ec2de0eab2e28d3d71c7a476698478,11,business,14600.0,opel,opel-astra,diesel,118986,2014,1598,other,,21
25705,25705,cf81b1d4334d3c5ec4e6bf057f28ce564aa2d706,11,business,23100.0,bmw,bmw-320,diesel,134587,2014,1995,other,,21
25706,25706,48a8f3fd6afb8c9d0c9d192ede3a4833d40d04da,3,business,9950.0,kia,kia-picanto,gaz,42900,2017,998,white,,103
25707,25707,ddede5ebaae0e913d4f8f499382f446449b20d0c,13,business,28500.0,opel,opel-insignia,diesel,24500,2017,1600,white,,92
25708,25708,44d498b5ada66e4faf32c16dab3242f5c9a80353,13,business,89900.0,bmw,bmw-740,diesel,39000,2016,2993,blue,,41
25709,25709,11c1e7bb9493fb6353d4e55a0df22a43682f663c,11,business,17700.0,bmw,bmw-116,diesel,95140,2014,1598,other,,9
25710,25710,eebb96be4894a62284f1c55c8908f53bc77e8874,15,business,14950.0,hyundai,hyundai-i20,gaz,8200,2018,1200,brown,,11
25711,25711,33e721bc444140101e69f705084fd99d37416e38,11,business,38000.0,bmw,bmw-530,diesel,90865,2014,2993,other,,78
25712,25712,55eec288427b2e1546a3e986b426ea7ab29b83f2,11,business,24850.0,vw,vw-scirocco,diesel,11288,2017,2000,white,4.0,28
25713,25713,447d6c61197b5f58a20563ac31115a553a3b9f16,0,business,28600.0,audi,audi-a5,diesel,54325,2014,1968,other,4.0,39
25714,25714,3920eefb05dbe01951c9b24809acd88bcc3328d4,14,business,23900.0,renault,renault-megane,gaz,33000,2016,1600,blue,,92
25715,25715,14db43af190b8f45b7581362e8110b2a5aa23522,1,business,3750.0,toyota,toyota-corolla,gaz,240000,2001,1398,white,,53
25716,25716,47c910b7b26e3c8d4d911d5e53ed5e7e74fbacde,13,business,28950.0,bmw,bmw-i3,electric,22500,2016,676,white,4.0,21
25717,25717,08d5d228025b893fe1e058cceda764b4e6b129d7,11,business,17980.0,volvo,volvo-v70,diesel,147060,2014,1600,brown,,66
25718,25718,4e2ff37b7c91b8e4e2eeb116b99bc4f8c5551775,15,business,11990.0,opel,opel-adam,gaz,36510,2017,1200,red,4.0,65
25719,25719,c5fd851e8c43d91eff77ded2adce7a2da34eb139,13,business,19950.0,peugeot,peugeot-308-sw,diesel,17075,2018,1560,white,,60
25720,25720,ad9a95e9a47b8870c966322449c92ec342322801,11,business,15100.0,vw,vw-golf,diesel,91078,2014,1598,other,,10
25721,25721,caceef36eb13fc45c031e3f4532154a67cdf06bc,11,business,23000.0,bmw,bmw-320,diesel,100854,2014,1995,other,,49
25722,25722,8eed1c6f81009fc741df15352d142a4d7a45ff33,13,business,11650.0,alfa-romeo,alfa-romeo-mito,diesel,117000,2013,1300,red,4.0,76
25723,25723,be3b3ae5f029ad18d9509cf51b17731878920fab,0,business,20900.0,peugeot,peugeot-508-sw,diesel,62124,2016,1560,white,,99
25724,25724,8ab4cbd4d64db0535ebfe25dc135152baa7d2521,13,business,4750.0,audi,audi-a3,diesel,217000,2000,1900,blue,,7
25725,25725,d340c469a4d3872d6619925ca454b84643d15a2a,11,business,15990.0,fiat,fiat-500x,diesel,23723,2016,1248,white,,45
25726,25726,ef1a02e995a62638b42fcc1a5842ba28f129475b,11,business,31900.0,bmw,bmw-420,diesel,96000,2016,1995,white,,24
25727,25727,450465c5ac2b3c308adec8df8e826bc79c95fdb0,15,business,14000.0,seat,seat-ibiza,gaz,10150,2018,999,white,,93
25728,25728,c5537b2d46072f479134d3b696e9a3827a5ba296,11,business,14350.0,skoda,skoda-octavia,diesel,83458,2014,1598,other,,30
25729,25729,e574a9cebf71036b3712a5ebf4dc3f759b41cd0c,11,business,13250.0,renault,renault-clio,gaz,46856,2017,898,red,,20
25730,25730,186c613f376d3fcb544be36a43d01997d2f093be,11,business,23600.0,vw,vw-golf,gaz,1800,2018,1000,white,,26
25731,25731,02521a241b7b475da03706c4297c258d97c547e7,3,business,19850.0,peugeot,peugeot-2008,diesel,29450,2017,1600,white,,13
25732,25732,cd8f3be33e15bf9d13c22fd16d9b3462b96406cd,15,business,6900.0,opel,opel-vectra-caravan,diesel,167000,2004,1900,blue,,19
25733,25733,1b75c9fed1b3eb4cba18b282dbcbc04686d1b8d1,10,business,10850.0,fiat,fiat-500,gaz,60855,2016,1242,white,4.0,35
25734,25734,eaaf7af7726238c4dc9130fed34abc7ee7d9007f,2,business,29000.0,honda,honda-hr-v,diesel,4850,2018,1590,white,,37
25735,25735,f42ebee4844bdcf5d48b89293be300c59247aefa,13,business,16890.0,citroen,citroen-ds5,hibride-diesel,110600,2013,2000,green,,32
25736,25736,0e8e66be0b3efaef603b49af861081f0bcabb58d,13,business,11500.0,nissan,nissan-juke,gaz,74500,2010,1600,red,,84
25737,25737,e5ac0075b340ad89ab6870b9df82453d56b5922e,11,business,13000.0,toyota,toyota-yaris,gaz,29000,2017,998,red,,61
25738,25738,4ec60a8ce2f86312eec40a7b436ec902f0fa7647,15,business,3900.0,opel,opel-corsa,gaz,96000,2005,1200,blue,,14
25739,25739,07d947d1d20a9caba0ad22b104b92fb48f3220ff,1,business,36900.0,bmw,bmw-i3,electric,24092,2017,647,blue,4.0,33
25740,25740,5203bd64ccf8edb0255ee2ab370b5a789767df4b,13,business,1950.0,opel,opel-astra,gaz,198000,1998,1199,red,,22
25741,25741,89e78574bcaa19578b06b264ac14e9c1867fbe7c,13,business,28500.0,land-rover,land-rover-evoque,diesel,137000,2013,2179,white,,11
25742,25742,d7d9025407bd0b1270f40ac3f467b61762dc2761,11,business,25990.0,bmw,bmw-525,diesel,74250,2014,2000,blue,,28
25743,25743,63e4c9a2fc51bc4ae0f96e1dd1151b097b6bf91d,11,private,25000.0,ds,ds-ds5,diesel,119165,2016,2000,white,,14
25744,25744,553031922846275f985bbba6eb8daf6a565de372,10,business,11990.0,bmw,bmw-323,gaz,190000,2000,2500,blue,4.0,12
25745,25745,a9af74ebc3f8710ad0c0e58e8dca58230d871c04,5,business,11500.0,mitsubishi,mitsubishi-l200,diesel,110087,2001,2500,green,,7
25746,25746,d6ca284a9f9dc95b98b8831196dfc29207880583,14,business,21900.0,vw,vw-new-beetle,diesel,23900,2015,1600,white,4.0,302
25747,25747,bd606911f0626e79e36f961e157b0e7e55c99d57,0,business,56000.0,jaguar,jaguar-f-pace,diesel,47790,2016,2000,white,,255
25748,25748,8285caa7a43f7e4bfdd3688e1a315aa4886b96a4,11,business,21750.0,peugeot,peugeot-308,diesel,8990,2016,1560,other,,26
25749,25749,b45acf6e1de65047745e69c50f42d49bfd22b7cf,14,private,28000.0,land-rover,land-rover-defender,diesel,135000,2011,2402,green,,7
25750,25750,521f4afe936be80d28faa2d1f4561dae92145412,11,business,15240.0,peugeot,peugeot-208,diesel,23998,2017,1600,white,,67
25751,25751,02ba836415a5c3136f8ec4a2b0a95bf2ab8fb487,1,business,21290.0,peugeot,peugeot-308-sw,diesel,14000,2017,1560,white,,73
25752,25752,fb7650c826be31847fcc85e720d3936f3aba66eb,1,business,9750.0,citroen,citroen-ds5,diesel,91438,2013,1560,white,,11
25753,25753,15a802735c71f3342b2829307b23af83d1094704,3,business,14500.0,vw,vw-scirocco,diesel,180000,2009,20,white,4.0,166
25754,25754,0852de82e13a9b62e8df589e0c5c59de7f11419a,15,business,15500.0,peugeot,peugeot-208,diesel,25405,2017,1600,white,,81
25755,25755,61e928a02f5a4f09e8493e71cd6e133d369a47aa,11,business,2450.0,renault,renault-kangoo,diesel,190058,1999,1900,white,,13
25756,25756,9f607bd805d11eee5c54ea6a48cd750b7044b52b,0,business,17500.0,nissan,nissan-pulsar,diesel,21600,2016,1461,other,,7
25757,25757,ad6850ba3cc8b3b0b6b75bd3d23de051c06e2f2d,17,business,11250.0,hyundai,hyundai-i20,gaz,28000,2015,1200,white,,10
25758,25758,dd0c4c3576b86e1bf676a26684819042ae91f661,11,business,24900.0,volvo,volvo-v40-cross-country,diesel,20,2017,2000,white,,153
25759,25759,0253685b5bf46711f855a9f2f312997e44b77f88,11,business,16690.0,vw,vw-golf,diesel,189293,2015,1598,white,,28
25760,25760,57da7e854b9f0e9296b5e69f10c78f998be71dce,13,business,1499.0,renault,renault-clio,gaz,150000,1999,1200,blue,,69
25761,25761,39200875bca6ea37393a6af787078fb64a974386,0,business,9500.0,vw,vw-polo,diesel,122000,2013,1199,white,,179
25762,25762,1d865fbc6d42b171fb1d3c9e3e7876ab1f09bd88,0,business,15400.0,renault,renault-clio,gaz,199,2017,898,white,,36
25763,25763,41b9f2445dfbc06841c36f981c6ada774ff5f103,13,business,16900.0,nissan,nissan-navara,diesel,125000,2006,2500,blue,,56
25764,25764,ec01efb3ae3bee469e436b3f9b896405b39025ff,11,business,3900.0,vw,vw-sharan,diesel,304000,1998,1900,green,7.0,9
25765,25765,b630ccfd4a0e2c1fc6b5a5998ddc572355a2b6b4,15,business,1500.0,honda,honda-civic,gaz,300000,2001,1400,green,,195
25766,25766,f6a6ee8691a86369bdc531a1dc58d4256b2f5146,3,private,32900.0,mini,mini-john-cooper-works,gaz,60000,2015,1998,white,4.0,13
25767,25767,65c671ea7ca6cb1ff957bff75a1fe6daf1c1e6f5,13,business,36995.0,mazda,mazda-cx-5,diesel,9350,2017,2200,red,,141
25768,25768,fac4a052be861e767bf656941bbe2d6fc2e35bc8,11,business,15500.0,seat,seat-leon,diesel,88000,2014,1598,white,,105
25769,25769,3d2f6988c1ab7fe574770c5e256bd6b44a7b387d,11,business,10900.0,fiat,fiat-punto,diesel,55943,2016,1300,white,,59
25770,25770,ca87d8f611d53989469917bac3d56bb88d08c74f,11,business,8000.0,fiat,fiat-500,gaz,52000,2010,1200,white,4.0,14
25771,25771,67e9f70be143379b32c5f909a45be95772b69228,11,business,150300.0,porsche,porsche-panamera,hibride-gaz,10000,2017,2894,white,,25
25772,25772,6878d109c253c718751327825821634ba72f1df7,1,business,31990.0,seat,seat-leon,diesel,17500,2018,2000,red,,131
25773,25773,e8735636f1a9cd3167f6791b272702dbdc0a104b,11,business,24950.0,mazda,mazda-3,diesel,15000,2017,1499,white,,106
25774,25774,e208b21fd8a7ab667302c7f8199d6c1a6a0ae9ca,3,business,17990.0,citroen,citroen-ds5,diesel,126363,2013,1560,white,,63
25775,25775,955b27212f013bfc0886a0d4b1587eb3018a01d1,11,business,9900.0,renault,renault-clio-sport-tourer,diesel,95321,2014,1461,white,,53
25776,25776,69c54023f2ef11b8a156641dfa01677b86690fc5,13,business,1850.0,bmw,bmw-316,gaz,298520,1993,1600,white,,60
25777,25777,eccfb07e39184efa7871ef4f2a698438a21e45b4,18,business,6750.0,honda,honda-civic,gaz,167000,2008,1800,red,,35
25778,25778,a34d8af1411ee93f9ceef78669b2d819074b9611,13,business,13500.0,renault,renault-megane,diesel,35000,2014,1500,white,,90
25779,25779,d5ad621a25b815c88a7eaf919fe72160e1a7e1f8,1,business,13450.0,vw,vw-scirocco,gaz,176000,2008,1400,white,4.0,81
25780,25780,397321b8fe7ebabf7df97862ec2fd317f14fa4d8,1,business,5750.0,mercedes-benz,mercedes-benz-vito,diesel,265000,2002,2148,white,6.0,24
25781,25781,32888bd1d27ef5065406e6530e95a5d82d03f3ff,11,business,15240.0,fiat,fiat-500l,diesel,49075,2015,1248,green,,44
25782,25782,e720a9374c3edc72ee964c6df1648061afd8ec3a,11,business,11980.0,ford,ford-focus-sw,diesel,148808,2013,1600,white,,21
25783,25783,a55ec5aab039bfd3533c1b9b6f4af8ab470f6413,11,business,8690.0,renault,renault-clio,diesel,88000,2010,1500,white,,14
25784,25784,c3377ba24525054f9d1dd159d7289335a0349dc9,1,business,6600.0,smart,smart-fortwo,diesel,86000,2010,799,white,2.0,12
25785,25785,70a1c4f36bb9e504bde42a3ba28a62ed2ab7715c,13,private,13900.0,mini,mini-one,diesel,71000,2012,1600,white,,95
25786,25786,bea1f7404c32ef885cafcf128a3d9692e1e67953,10,business,19650.0,fiat,fiat-500l,diesel,28883,2016,1598,white,7.0,67
25787,25787,cd6b07d0c4109b98b13b2d316440a65bdfa277ce,11,business,15900.0,ds,ds-ds3,gaz,19710,2017,1199,white,,22
25788,25788,8558faa44ee0a78be16561247d32ca2c65300c27,3,private,15000.0,outra-nao-listada,outra-nao-listada-plymouth,gaz,60000,1969,3700,white,6.0,63
25789,25789,9481a81f86da616e7ec7caa2d719170b1b69d053,3,business,8200.0,vw,vw-polo,diesel,106000,2011,1200,white,,65
25790,25790,f7c115b95f5ca3f74157949b3ba204d5a3a97447,3,business,10500.0,citroen,citroen-c-elysee,gaz,47448,2014,1199,white,,64
25791,25791,5fcc52cb2a35ecae63c0d40e5f87c90b8930abc1,13,business,17200.0,volvo,volvo-v60,diesel,177000,2015,1560,blue,,38
25792,25792,61debd722d59ca501937b54c5c7e2df35b3cce82,10,business,15390.0,vw,vw-polo,diesel,34665,2016,1422,white,,14
25793,25793,d5a715d5a13881297a33022cca0a299b32a56bb2,11,business,51900.0,bmw,bmw-x6,diesel,82000,2012,4000,white,,118
